CUST_ID,AGE_GB,EST_INCOME,CB_SCORE,TOTAL_SPENDING,SPENDING_COUNT,INST_CNT,OVERDUE_CNT,PAY_VISIT_CNT,TEL_GRADE,s_trust,s_activity,s_potential,tps_score
SYN_9530,20대,52359764,697,20860818,72,8,0,8,4,60.0,58.989,74.582,64.0713
SYN_9535,50대,56356784,786,18004504,20,2,0,15,1,90.0,41.968999999999994,37.814,59.9349
SYN_9537,20대,47476728,671,11759888,46,6,0,3,2,70.0,26.014000000000003,55.236000000000004,52.375
SYN_9540,20대,46066931,754,16751337,23,0,0,7,1,100.0,29.458999999999996,54.568,65.2081
SYN_9541,20대,59176901,785,12510434,28,7,0,2,1,65.0,17.608999999999998,68.7,51.8927
SYN_9543,30대,38334823,722,10903280,17,0,0,8,4,100.0,18.853,62.692,64.46350000000001
SYN_9544,20대,41132206,763,15342039,16,1,0,7,5,95.0,23.817,74.24000000000001,67.4171
SYN_9546,50대,43181084,672,15866547,68,0,0,11,2,100.0,54.322,20.284,62.3818
SYN_9547,20대,57920190,733,12610277,72,3,0,13,4,85.0,53.961,81.29400000000001,74.5765
SYN_9549,20대,48888305,798,21296921,16,1,0,9,1,95.0,36.219,62.400000000000006,67.5857
SYN_9550,20대,47183773,762,19811225,64,0,0,16,2,100.0,66.158,62.678000000000004,78.6508
SYN_9555,20대,37940448,703,8773414,12,0,1,10,3,70.0,17.669999999999998,54.888,49.7674
SYN_9557,30대,53079647,767,30641034,76,1,0,9,1,95.0,73.333,63.758,79.12729999999999
SYN_9560,20대,55115881,807,13214203,27,5,0,12,5,75.0,33.54,93.066,67.98179999999999
SYN_9561,20대,43945376,600,23815478,54,1,0,1,1,95.0,44.957,42.122,64.1237
SYN_9562,20대,48953896,842,9796844,45,1,0,0,5,95.0,18.214000000000002,89.392,70.2818
SYN_9566,20대,42616466,723,23563174,25,7,0,0,3,65.0,30.099999999999998,59.698,52.9394
SYN_9567,30대,42734388,784,8883961,88,4,0,15,4,80.0,58.992999999999995,71.79400000000001,71.2361
SYN_9568,30대,52669362,845,26499262,38,7,0,9,4,65.0,53.747,87.532,68.3837
SYN_9569,20대,36597963,640,12614451,68,7,0,9,4,65.0,46.20700000000001,56.528,56.820499999999996
SYN_9571,20대,38762917,693,19198758,27,1,0,6,2,95.0,33.675,48.408,62.6249
SYN_9575,30대,44181546,726,15936198,58,6,0,6,5,70.0,42.419,73.634,62.8159
SYN_9577,20대,41904219,687,9569380,55,8,0,0,1,60.0,22.396,44.1,43.948800000000006
SYN_9583,30대,51710107,888,26217162,92,7,0,12,2,65.0,81.744,76.146,73.367
SYN_9584,50대,46382222,681,10598387,38,8,0,4,2,60.0,21.896,24.454,37.905
SYN_9586,20대,45645239,705,25965210,79,7,0,2,1,65.0,60.334999999999994,49.510000000000005,58.9535
SYN_9587,20대,46859219,766,10327285,59,3,0,12,3,85.0,43.188,68.74600000000001,67.5802
SYN_9588,20대,43565064,653,17065747,64,9,0,11,4,55.0,54.614,61.604,56.865399999999994
SYN_9590,30대,40942364,718,20029568,36,6,0,17,3,70.0,55.256,57.9,61.946799999999996
SYN_9595,20대,49276393,775,17606385,16,8,0,4,3,60.0,22.896,72.67,52.669799999999995
SYN_9597,30대,46903012,723,13456164,92,8,0,4,4,60.0,50.178,70.606,60.23519999999999
SYN_9602,50대,39584765,742,19936327,90,3,0,1,3,85.0,54.947,29.212,59.247699999999995
SYN_9604,20대,50328468,707,25854633,50,6,0,5,2,70.0,52.21300000000001,61.494,62.1121
SYN_9606,20대,36992831,628,21051806,20,5,0,6,1,75.0,33.071,38.248000000000005,51.395700000000005
SYN_9608,30대,49201548,775,17243471,14,2,0,0,2,90.0,15.399999999999999,66.56200000000001,60.5886
SYN_9610,20대,60322058,890,24279670,75,9,0,2,2,55.0,56.189,80.80000000000001,63.096700000000006
SYN_9621,20대,52178383,751,18014658,65,5,0,19,5,75.0,68.167,85.436,76.0809
SYN_9622,30대,48571666,768,14709090,21,7,0,1,4,65.0,16.119,77.128,53.9741
SYN_9623,20대,48437504,805,24238765,51,1,0,9,4,95.0,56.68900000000001,80.474,79.1489
SYN_9624,40대,47137559,648,15831655,84,2,0,10,2,90.0,59.774,23.602000000000004,61.0128
SYN_9625,20대,57673474,886,21411841,19,7,0,12,4,65.0,42.262,92.092,66.3062
SYN_9626,30대,45208174,766,16341374,37,3,0,15,5,85.0,47.027,78.694,71.7163
SYN_9628,30대,50025531,880,24265608,16,3,0,19,1,85.0,55.401,68.084,71.0455
SYN_9629,20대,34188224,691,19388765,23,1,0,10,3,95.0,38.282,52.936,65.3654
SYN_9631,20대,55520159,895,25911392,86,9,0,17,4,55.0,85.99600000000001,91.284,75.184
SYN_9634,20대,50186511,812,19504136,78,0,0,10,2,100.0,62.726,71.108,80.1502
SYN_9637,40대,55380956,794,28337440,70,6,0,0,4,70.0,55.730000000000004,56.112,61.5526
SYN_9638,30대,50195275,768,22908547,60,3,0,17,2,85.0,70.38600000000001,67.116,75.2506
SYN_9641,20대,53171145,730,11923317,51,5,0,19,3,75.0,52.315,72.188,67.3509
SYN_9642,30대,48813178,846,11630493,17,7,0,4,4,65.0,13.936000000000002,83.45400000000001,55.217
SYN_9645,30대,53740751,761,11563224,59,6,0,1,3,70.0,28.209,75.652,59.1583
SYN_9649,50대,37355418,600,14296909,10,6,0,17,2,70.0,34.594,13.438,42.4096
SYN_9654,20대,46887980,660,24866635,78,5,0,6,5,75.0,64.649,71.838,70.9461
SYN_9659,40대,39456208,735,12832471,20,3,0,10,5,85.0,26.576,40.472,54.1144
SYN_9660,30대,49875676,774,17639234,57,3,0,10,1,85.0,50.89,61.252,67.64259999999999
SYN_9663,40대,37326560,745,21044372,19,8,0,12,2,60.0,41.788,22.542,43.299
SYN_9666,20대,51014312,847,27280483,24,4,0,3,2,80.0,39.036,74.068,65.93119999999999
SYN_9668,20대,42201769,600,19666836,56,8,1,0,2,30.0,38.098,46.370000000000005,37.3404
SYN_9672,40대,45445157,761,13939007,34,8,0,17,5,60.0,44.908,48.43600000000001,52.0032
SYN_9673,40대,34947811,604,8625699,15,3,0,11,5,85.0,20.384,31.16,49.4632
SYN_9675,20대,54730592,810,11297681,20,1,0,9,5,95.0,22.409,93.012,72.6263
SYN_9680,30대,46582686,742,11310475,26,1,0,7,4,95.0,22.201,72.008,66.2627
SYN_9681,20대,46702146,783,14806381,24,8,0,2,4,60.0,19.209,76.194,52.6209
SYN_9699,20대,44209479,680,18599636,25,8,0,6,5,60.0,31.753,69.884,54.4911
SYN_9702,20대,65783345,852,14840724,65,2,0,19,3,90.0,63.085,86.0,80.7255
SYN_9704,20대,57417514,833,14612246,75,4,0,10,4,80.0,53.756,89.884,75.092
SYN_9705,30대,55612868,796,15150740,45,4,1,6,4,50.0,35.449,86.43,56.5637
SYN_9706,20대,49127731,739,22244684,92,1,0,6,4,95.0,66.741,74.896,80.4911
SYN_9712,20대,50632426,796,22598057,47,1,0,8,4,95.0,50.849,82.366,77.9645
SYN_9716,50대,32669588,693,13731233,94,9,0,2,1,55.0,48.451,10.92,39.8113
SYN_9719,20대,47505098,818,14261057,84,0,0,10,4,100.0,57.266000000000005,80.186,81.2356
SYN_9722,30대,51647127,881,17996331,12,1,0,16,3,95.0,39.816,81.9,74.51480000000001
SYN_9726,40대,42375539,835,10114019,27,6,0,7,1,70.0,21.033,27.356,42.5167
SYN_9731,20대,38762921,691,11263893,88,0,0,19,4,100.0,67.381,60.263999999999996,78.2935
SYN_9733,20대,38995817,778,21801862,98,0,0,1,2,100.0,61.171,56.522000000000006,75.30789999999999
SYN_9735,30대,42108380,646,24922968,63,8,0,19,1,60.0,77.673,41.866,59.8617
SYN_9737,30대,53843829,795,24717754,88,1,0,0,4,95.0,59.775999999999996,85.16,81.4808
SYN_9739,30대,54833872,786,31075962,26,3,0,15,3,85.0,60.385,78.93,75.7945
SYN_9740,30대,42073922,600,19231853,91,2,0,3,5,90.0,57.274,64.25399999999999,72.45839999999998
SYN_9741,50대,38033018,657,8111628,91,3,0,8,4,85.0,49.435,27.754,57.1567
SYN_9742,20대,36689674,727,21966292,22,6,0,7,2,70.0,36.921,50.55,54.2413
SYN_9743,30대,37465656,725,8976056,72,9,0,0,3,55.0,29.291999999999998,56.622,47.77419999999999
SYN_9750,20대,36305087,653,17174365,23,1,0,7,1,95.0,30.214999999999996,38.992000000000004,58.7621
SYN_9754,20대,44605701,781,13432314,68,1,0,4,3,95.0,39.64000000000001,67.48,70.136
SYN_9758,20대,47701257,770,17019448,45,8,0,0,4,60.0,29.314,76.28,55.678200000000004
SYN_9759,30대,41629178,734,19081719,27,5,1,6,2,45.0,33.531,53.91,44.232299999999995
SYN_9760,40대,46144879,689,17285638,14,6,0,14,3,70.0,36.721000000000004,30.762,48.2449
SYN_9762,20대,50488632,833,15157617,23,4,0,6,3,80.0,25.493,78.77199999999999,63.2795
SYN_9766,20대,54152728,882,18075014,34,4,0,0,5,80.0,25.785999999999998,96.092,68.5634
SYN_9770,20대,51251252,711,17252157,53,3,0,8,5,85.0,45.272999999999996,80.80799999999999,71.8243
SYN_9777,20대,39148841,701,22852335,48,7,0,0,4,65.0,39.498,61.234,56.2196
SYN_9782,30대,51543522,789,26774035,21,6,0,11,1,70.0,49.428,64.536,62.1892
SYN_9790,30대,45980133,721,17629679,70,9,0,6,1,55.0,50.225,51.3,52.457499999999996
SYN_9794,40대,45232568,738,12661878,71,1,0,8,2,95.0,45.925000000000004,28.004,60.178700000000006
SYN_9799,30대,54876281,809,28777475,62,1,0,4,4,95.0,58.693999999999996,87.036,81.719
SYN_9801,30대,44395070,600,11670264,62,5,0,11,1,75.0,45.104,42.574,56.303399999999996
SYN_9806,20대,48017546,855,13645860,37,0,0,1,3,100.0,21.622999999999998,76.944,69.5701
SYN_9807,30대,46839197,755,16225348,44,6,0,17,4,70.0,53.098,73.656,66.0262
SYN_9808,30대,47256058,717,26091925,74,7,1,8,3,35.0,67.399,64.53,53.5787
SYN_9811,50대,45734966,742,11557896,12,9,2,0,2,0.0,5.448,28.98,10.328399999999998
SYN_9812,50대,50225106,746,12500711,52,7,1,9,4,35.0,39.004999999999995,46.992000000000004,39.799099999999996
SYN_9814,50대,41955960,611,16681269,59,2,0,13,2,90.0,54.608999999999995,16.682000000000002,57.3873
SYN_9817,20대,62612806,869,19445297,80,6,0,13,5,70.0,67.96900000000001,98.418,77.9161
SYN_9820,20대,39998604,753,17099050,18,0,0,6,2,100.0,26.122999999999998,54.65,64.2319
SYN_9826,40대,48637820,785,18514213,45,2,0,11,5,90.0,48.418,54.84,66.9774
SYN_9827,30대,46757487,826,17486535,32,5,0,5,4,75.0,31.618999999999996,79.742,63.4083
SYN_9829,30대,46420537,668,11363245,97,8,0,12,3,60.0,61.324,59.678,60.300599999999996
SYN_9830,20대,41264140,787,10580945,83,4,0,7,3,80.0,46.293,64.77000000000001,65.3189
SYN_9835,40대,48131563,728,25434230,59,4,0,1,3,80.0,49.563,36.648,57.863299999999995
SYN_9836,30대,47699757,817,26442507,64,8,0,9,2,60.0,65.381,68.406,64.1361
SYN_9840,30대,36329190,600,10676183,21,8,0,5,4,60.0,15.860999999999997,55.117999999999995,45.2937
SYN_9846,40대,39867508,742,9782856,92,5,0,15,4,75.0,61.370999999999995,35.42,59.037299999999995
SYN_9847,20대,42724620,701,9457806,41,4,0,9,5,80.0,29.835,69.89,61.9175
SYN_9849,30대,54622502,784,24215195,33,9,0,14,4,55.0,55.989000000000004,84.614,64.18090000000001
SYN_9850,30대,49224056,787,23929845,95,1,0,19,3,95.0,90.101,73.714,87.1445
SYN_9851,30대,47788402,693,16684077,76,7,0,9,4,65.0,55.89699999999999,69.232,63.53869999999999
SYN_9853,20대,52973209,693,24996486,36,7,1,10,5,35.0,52.466,80.78399999999999,53.974999999999994
SYN_9855,30대,48368777,741,23467733,70,6,2,1,4,10.0,51.365,74.2,41.6695
SYN_9856,30대,41106002,678,23600473,28,7,1,9,4,35.0,45.431,60.79,45.866299999999995
SYN_9859,30대,53186261,817,12017406,82,2,0,11,3,90.0,54.452,80.31400000000001,76.4298
SYN_9860,40대,43278519,720,11984544,60,2,0,10,4,90.0,43.272,36.122,59.8182
SYN_9862,20대,37477886,600,8522860,73,1,0,14,2,95.0,50.717,43.466,66.25489999999999
SYN_9863,40대,38400536,720,21012680,86,0,0,3,5,100.0,57.724000000000004,38.57,68.8882
SYN_9865,30대,47931287,666,24782146,11,2,0,4,5,90.0,31.608000000000004,73.59,67.5594
SYN_9873,30대,39019987,619,16773007,45,2,0,0,5,90.0,28.828000000000003,62.802,63.489000000000004
SYN_9875,20대,43460491,651,10146519,20,6,0,0,4,70.0,6.9799999999999995,61.394,48.5122
SYN_9876,20대,42720190,758,13214420,77,9,0,9,2,55.0,50.941,57.236000000000004,54.4531
SYN_9882,30대,54979738,856,17543371,77,8,0,3,5,60.0,48.466,95.76400000000001,67.269
SYN_9883,20대,44940293,775,19068044,73,0,0,12,1,100.0,62.918,55.334,75.4756
SYN_9884,50대,44341456,701,13445107,10,7,1,13,3,35.0,27.457,29.554000000000002,31.103299999999997
SYN_9893,20대,53689130,786,12304686,98,0,0,18,1,100.0,72.169,66.094,81.4789
SYN_9894,50대,49603796,713,24420192,35,2,1,4,1,60.0,41.870000000000005,25.138,44.1024
SYN_9895,30대,44589849,694,14252346,20,3,0,10,5,85.0,28.736,71.296,64.0096
SYN_9896,30대,34009344,657,12955848,96,7,0,7,1,65.0,55.879,38.718,54.3791
SYN_9897,20대,55414052,609,13912620,11,0,0,0,1,100.0,8.831999999999999,54.71,59.0626
SYN_9899,20대,54629294,718,28462917,92,1,0,4,2,95.0,71.538,66.25999999999999,79.3394
SYN_9904,20대,51713374,762,22040899,49,4,0,17,3,80.0,64.198,73.99000000000001,73.4564
SYN_9906,30대,43333981,742,24294513,13,5,0,12,4,75.0,43.95399999999999,68.232,63.6558
SYN_9907,30대,45232039,716,18010883,89,4,0,4,5,80.0,56.114000000000004,73.982,71.02879999999999
SYN_9920,30대,40982897,674,23629519,46,2,0,6,5,90.0,48.919000000000004,66.468,70.6161
SYN_9921,40대,56219279,798,31299930,70,9,0,11,1,55.0,74.012,38.92,55.879599999999996
SYN_9923,30대,43512514,644,18735789,14,6,0,1,4,70.0,19.099,61.198,52.0891
SYN_9925,20대,46679180,812,26773187,24,0,0,12,4,100.0,52.38,78.732,79.33359999999999
SYN_9926,20대,41096224,669,13530335,96,1,0,13,4,95.0,65.899,60.172,75.8213
SYN_9928,40대,50055940,689,17332212,76,8,0,5,5,60.0,50.736999999999995,47.622,53.5077
SYN_9929,20대,49600489,632,10822389,91,3,0,15,5,85.0,62.227000000000004,74.006,74.8699
SYN_9932,30대,53091657,709,23130992,35,7,0,9,2,65.0,47.584999999999994,64.298,59.564899999999994
SYN_9939,20대,55185160,828,26972827,15,8,0,10,5,60.0,45.284,94.504,65.9364
SYN_9942,20대,48286875,791,24597704,53,6,0,0,5,70.0,44.19,85.06,66.775
SYN_9945,30대,35192430,828,9147445,67,0,0,14,2,100.0,48.497,59.256,72.32589999999999
SYN_9946,30대,51035800,791,19274365,90,4,0,15,5,80.0,75.023,88.276,80.9897
SYN_9947,30대,43040856,661,11653108,55,5,0,9,1,75.0,38.971000000000004,43.452,54.7269
SYN_9948,30대,46849910,723,21778224,51,7,0,9,1,65.0,52.885000000000005,52.538,57.62689999999999
SYN_9950,20대,44619486,687,11742891,57,9,0,2,2,55.0,29.143,52.844,46.5961
SYN_9958,20대,46168689,856,25931358,36,7,0,10,2,65.0,53.666,68.516,62.6546
SYN_9959,30대,45487042,654,13293763,29,8,0,10,1,60.0,31.58,45.816,47.218799999999995
SYN_9960,30대,54211081,821,17161108,79,8,0,15,4,60.0,66.941,87.434,70.3125
SYN_9968,20대,54461693,821,29429058,44,3,0,5,5,85.0,52.681,93.614,77.8885
SYN_9970,30대,59532885,896,22824136,85,5,0,8,3,75.0,67.63300000000001,86.75,76.3149
SYN_9972,30대,48870258,717,10243126,57,2,0,0,3,90.0,23.896,66.566,63.1386
SYN_9975,20대,48249852,806,19195455,76,0,0,5,2,100.0,53.56299999999999,68.302,76.5595
SYN_9977,30대,56245815,932,13151246,77,5,0,17,3,75.0,62.662000000000006,86.12,74.6346
SYN_9979,30대,45455624,700,27006908,61,0,0,12,4,100.0,69.128,66.788,80.7748
SYN_9981,20대,41888497,627,18231743,77,8,0,1,3,60.0,46.513,53.012,53.857499999999995
SYN_9986,30대,44991088,600,13614890,13,5,0,18,1,75.0,36.211,43.318,53.85869999999999
SYN_9993,30대,53568343,807,22792637,48,0,0,1,2,100.0,40.899,73.95,74.4547
SYN_9996,50대,50386717,600,11626575,30,2,0,3,3,90.0,18.446,31.942,51.1164
SYN_9997,30대,57032344,720,29654339,75,0,0,3,5,100.0,63.188,85.75399999999999,84.6826
SYN_10003,20대,49598247,784,28277509,25,1,0,9,2,95.0,49.620999999999995,67.874,73.24849999999999
SYN_10004,20대,29016722,764,15952748,16,5,0,16,4,75.0,38.45399999999999,65.238,61.10759999999999
SYN_10005,40대,55384162,784,18648015,92,6,0,15,1,70.0,74.889,37.142,61.609300000000005
SYN_10006,40대,45648118,767,15077904,18,0,0,7,3,100.0,24.371,37.373999999999995,58.5235
SYN_10007,20대,48592580,852,10400515,26,9,0,5,1,55.0,17.916999999999998,65.468,47.0155
SYN_10015,20대,41657773,673,19185909,21,4,0,1,4,80.0,23.139,60.954,57.2279
SYN_10017,30대,42516784,695,17600329,66,5,0,14,3,75.0,60.63499999999999,57.19,65.3475
SYN_10019,30대,47461349,688,18212749,54,3,0,10,2,85.0,50.384,56.370000000000005,66.0262
SYN_10024,20대,43002821,816,24212840,20,5,0,15,2,75.0,51.370999999999995,62.78,64.2453
SYN_10025,30대,45711396,822,12211870,22,4,0,3,5,80.0,15.858,84.24600000000001,62.0312
SYN_10028,20대,51015792,786,10400411,40,6,0,10,4,70.0,31.88,81.69,62.071
SYN_10029,20대,55314720,844,12685135,86,3,0,13,3,85.0,60.187,83.438,77.0875
SYN_10031,20대,45957708,655,13297797,35,0,0,7,1,100.0,29.278999999999996,46.438,62.71509999999999
SYN_10035,30대,50214818,883,10711534,72,1,0,5,1,95.0,38.625,68.49799999999999,70.1369
SYN_10038,40대,48658671,871,19518816,40,5,0,18,3,75.0,57.70099999999999,48.218,61.7757
SYN_10039,30대,47866825,808,15587170,31,9,0,3,4,55.0,25.107999999999997,80.054,53.5486
SYN_10040,20대,55799363,892,15188207,15,1,0,3,4,95.0,17.041999999999998,91.402,70.5332
SYN_10044,40대,48277386,617,24140316,29,4,0,5,1,80.0,40.474999999999994,18.003999999999998,49.5437
SYN_10045,20대,35162814,708,9908196,94,3,0,10,3,85.0,55.132000000000005,54.53,66.8986
SYN_10049,30대,43446356,691,20638845,19,6,0,0,3,70.0,22.804000000000002,57.832,52.190799999999996
SYN_10057,30대,43686607,807,14840600,92,3,0,1,1,85.0,47.739,56.885999999999996,65.3875
SYN_10058,20대,34988786,665,14161049,44,6,0,8,3,70.0,36.421,51.308,54.31869999999999
SYN_10060,20대,55334783,810,31737088,35,7,0,15,3,65.0,64.36099999999999,81.42,69.73429999999999
SYN_10061,40대,55673122,859,11966417,80,6,0,5,2,70.0,44.022999999999996,48.344,55.7101
SYN_10065,30대,52497167,805,21004421,46,1,0,8,2,95.0,48.067,72.91,74.2931
SYN_10069,20대,53205129,772,28824899,17,0,0,18,5,100.0,59.388999999999996,88.386,84.3325
SYN_10071,40대,41101405,670,17886908,14,4,0,4,5,80.0,22.438000000000002,36.252,49.607
SYN_10072,20대,41936812,682,13031789,53,6,0,9,4,70.0,40.263000000000005,61.754,58.60510000000001
SYN_10074,20대,63378653,849,22757528,76,0,1,6,2,70.0,60.43899999999999,79.772,70.0633
SYN_10077,30대,49367144,812,23306537,81,7,0,1,2,65.0,56.009,70.064,63.8219
SYN_10081,30대,50975660,746,28359021,88,2,0,19,2,90.0,92.197,65.78,83.39309999999999
SYN_10095,20대,45831907,716,9919241,58,6,0,3,2,70.0,28.544,56.722,53.579800000000006
SYN_10098,20대,30758707,600,7031918,45,2,1,7,4,60.0,27.631,54.397999999999996,48.6087
SYN_10102,30대,32976854,664,10883041,89,3,0,2,1,85.0,41.729,39.010000000000005,58.2217
SYN_10103,30대,52205078,902,15301928,35,7,0,1,4,65.0,23.303,88.87800000000001,59.6543
SYN_10105,40대,47630506,647,14573618,54,1,0,8,1,95.0,41.465,18.241999999999997,55.9121
SYN_10107,30대,52191458,765,15057653,70,5,0,10,5,75.0,52.358000000000004,86.75,71.7324
SYN_10113,30대,56070385,830,15606071,53,9,0,3,2,55.0,34.961999999999996,77.138,55.629999999999995
SYN_10117,20대,37514769,649,9463084,13,8,0,8,1,60.0,15.391,39.2,40.3773
SYN_10118,40대,56279362,764,32280809,85,9,0,5,4,55.0,71.539,53.554,59.5279
SYN_10120,20대,46425533,825,11962735,90,8,1,0,1,30.0,40.903999999999996,61.264,42.650400000000005
SYN_10123,30대,48564121,750,13683500,67,4,0,2,3,80.0,36.509,69.344,63.7559
SYN_10125,50대,57448238,950,17148660,35,2,0,6,5,90.0,33.899,68.81,66.8127
SYN_10127,40대,39930630,616,22888474,88,5,0,8,5,75.0,69.127,33.266,60.7179
SYN_10129,30대,58392960,834,29329946,38,8,0,7,2,60.0,52.859,78.254,63.3339
SYN_10133,30대,43274447,736,22324411,18,5,0,12,2,75.0,43.166,55.618,59.6352
SYN_10138,50대,43801973,811,10595841,87,3,0,17,4,85.0,63.05799999999999,45.284,66.5026
SYN_10140,40대,49349977,785,26378744,45,4,1,18,1,50.0,70.159,31.668,50.548100000000005
SYN_10142,30대,42550866,691,15457760,13,6,0,8,3,70.0,24.211,56.932,52.3429
SYN_10153,30대,65286914,768,19920944,68,9,0,19,5,55.0,72.271,91.668,71.1817
SYN_10157,20대,43432537,601,18689022,46,2,0,5,1,90.0,39.913,41.888,60.5403
SYN_10158,30대,47853297,798,25308324,97,8,0,11,3,60.0,81.42399999999999,73.212,70.3908
SYN_10160,20대,43369442,773,22181772,90,0,0,3,1,100.0,61.202,53.356,74.3674
SYN_10161,30대,40648557,801,22600556,22,7,0,8,2,65.0,39.429,59.654,55.7249
SYN_10163,30대,46573904,834,26605476,29,4,0,9,5,80.0,49.997,85.97800000000001,72.7925
SYN_10164,20대,49524708,779,14622112,26,9,0,2,3,55.0,19.897,73.31800000000001,49.9645
SYN_10168,20대,55186643,761,20393846,60,8,0,16,2,60.0,65.256,70.68,64.7808
SYN_10173,20대,49558445,679,10201676,64,1,0,6,4,95.0,36.119,70.3,69.9257
SYN_10174,20대,45795474,693,25266675,42,0,0,7,4,100.0,50.904999999999994,66.69200000000001,75.2791
SYN_10182,30대,50584161,844,13244393,30,9,0,10,2,55.0,31.874,73.49,53.609199999999994
SYN_10186,50대,54544061,864,29704146,90,6,1,12,3,40.0,83.732,53.764,57.2488
SYN_10187,30대,43906810,730,14566300,31,9,0,2,3,55.0,21.985,61.7,47.105500000000006
SYN_10188,20대,56241819,753,19530164,34,8,1,18,5,30.0,54.985,88.582,55.0701
SYN_10189,20대,42904049,677,9252382,76,4,0,13,2,80.0,51.031,50.348,62.4137
SYN_10193,30대,51718310,843,17105909,21,3,0,15,4,85.0,41.150999999999996,86.542,72.30789999999999
SYN_10197,30대,39070887,803,21697840,24,3,0,14,2,85.0,48.063,58.866,66.0787
SYN_10200,30대,54272825,905,11409176,93,7,1,1,1,35.0,42.763,72.634,48.619099999999996
SYN_10203,20대,48132420,679,17449493,95,0,1,5,3,70.0,59.393,62.64,64.6099
SYN_10205,20대,40611387,719,8632350,11,0,0,6,1,100.0,10.965,45.75,57.0145
SYN_10207,20대,44646398,768,15553437,13,7,0,8,4,65.0,24.366999999999997,72.284,54.9953
SYN_10211,30대,54013555,801,14532684,54,1,0,8,3,95.0,41.399,79.81,74.3627
SYN_10214,30대,39216713,732,11799813,22,9,0,16,4,55.0,34.716,64.05799999999999,51.6322
SYN_10220,40대,49289005,680,27160181,64,5,1,2,4,45.0,55.289,40.068,46.6071
SYN_10221,30대,48339280,820,18099178,41,1,0,3,4,95.0,33.564,81.436,72.5
SYN_10223,30대,48407158,807,14982944,31,4,0,1,5,80.0,21.115000000000002,86.606,64.3163
SYN_10226,50대,38180607,676,16636640,98,2,0,0,4,90.0,51.76,28.958,60.215399999999995
SYN_10234,30대,54790231,858,14072475,64,6,0,9,4,70.0,46.82900000000001,89.718,68.9641
SYN_10235,30대,64449359,843,19576920,26,8,0,2,1,60.0,27.546999999999997,73.50200000000001,54.3147
SYN_10237,50대,51907486,760,21723240,79,1,0,9,1,95.0,64.877,32.03,67.07209999999999
SYN_10238,20대,43478573,756,12826579,60,6,0,8,1,70.0,41.439,51.834,55.981899999999996
SYN_10239,20대,55378102,794,26119142,89,7,0,16,3,65.0,86.132,80.108,75.872
SYN_10241,50대,42466602,681,16842106,17,9,0,14,5,55.0,37.333,38.102000000000004,44.6305
SYN_10244,30대,54472424,752,27715331,70,7,0,2,3,65.0,58.217,75.44,66.0971
SYN_10246,30대,44033382,600,25508441,19,6,0,2,5,70.0,33.031,66.238,57.780699999999996
SYN_10248,40대,36284292,820,8937617,28,3,0,3,5,85.0,14.515999999999998,47.04,52.4668
SYN_10250,20대,36229601,625,12095832,23,3,0,3,2,85.0,16.106,43.92,52.0078
SYN_10251,30대,58221926,870,19086289,76,9,0,16,2,55.0,70.036,79.77,66.9418
SYN_10253,30대,46908286,723,12218349,64,8,0,5,2,60.0,37.709,58.614000000000004,52.8969
SYN_10254,20대,41531220,733,21767395,70,9,0,10,5,55.0,62.672,71.75,62.32659999999999
SYN_10255,20대,41782052,699,21056127,65,8,0,11,5,60.0,61.156,68.854,63.003
